SUBMISSION_ID,COMMON_NAME,SCIENTIFIC_NAME,TAXONOMIC_ORDER,COUNT,STATE_PROVINCE,COUNTY,LOCATION_ID,LOCATION,LATITUDE,LONGITUDE,DATE,TIME,PROTOCOL,DURATION_MIN,ALL_OBS_REPORTED,DISTANCE_TRAVELED_KM,AREA_COVERED_HA,NUMBER_OF_OBSERVERS,BREEDING_CODE,OBSERVATION_DETAILS,CHECKLIST_COMMENTS,ML_CATALOG_NUMBERS,PROVINCE_FR,PROVINCE_EN,COUNTRY_FR,COUNTRY_EN,DATE_FR,DATE_EN,MJD,MJD_END,LOCSTR,ENGLISH_NAME,ORDER,FAMILY,SORT,EBIRD_CODE,SCIENTIFIC_NAME_NOSSP,YEAR
S90631982,Goéland à bec cerclé,Larus delawarensis,6326,1,CA-QC,Montréal,L15489091,Boulevard Graham,45.5165573,-73.6415245,2021-06-23,07:40 AM,eBird - Traveling Count,24,1,2.14,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59388.319444444445,59388.336111111115,453059N733829W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2021
S23806874,Goéland à bec cerclé,Larus delawarensis,6326,50,CA-QC,Montréal,L2880076,Canal de Lachine,45.431389,-73.664167,2015-06-06,05:45 AM,eBird - Traveling Count,120,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57179.239583333336,57179.32291666667,452553N733951W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2015
S113212745,Goéland à bec cerclé,Larus delawarensis,6326,10,CA-QC,Montréal,L3046734,Centrale Rivière des Prairies,45.5885907,-73.6527729,2022-06-18,03:17 PM,eBird - Traveling Count,56,1,2.82,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59748.63680555556,59748.67569444445,453518N733909W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2022
S20017743,Goéland à bec cerclé,Larus delawarensis,6326,14,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2014-10-03,12:12 PM,eBird - Traveling Count,105,1,3.,nan,2,nan,nan,"<br />Submitted from BirdLog NA for iOS, version 1.6.3",nan,Québec,Quebec,Canada,Canada,,,56933.50833333333,56933.581249999996,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2014
S22941470,Goéland à bec cerclé,Larus delawarensis,6326,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2015-04-19,08:45 AM,eBird - Traveling Count,100,1,4.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57131.364583333336,57131.43402777778,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2015
S31676987,Goéland à bec cerclé,Larus delawarensis,6326,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2016-09-20,11:55 AM,eBird - Traveling Count,90,1,3.5,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57651.49652777778,57651.55902777778,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2016
S44836312,Goéland à bec cerclé,Larus delawarensis,6326,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2018-04-22,03:47 PM,eBird - Traveling Count,50,1,2.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58230.657638888886,58230.692361111105,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45035533,Goéland à bec cerclé,Larus delawarensis,6326,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2018-04-28,02:45 PM,eBird - Traveling Count,89,1,3.21,nan,3,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58236.614583333336,58236.67638888889,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S49672060,Goéland à bec cerclé,Larus delawarensis,6326,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2018-11-04,11:54 AM,eBird - Traveling Count,64,1,2.6,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58426.495833333334,58426.54027777778,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S55430829,Goéland à bec cerclé,Larus delawarensis,6326,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2019-04-26,12:13 PM,eBird - Traveling Count,50,1,2.98,nan,1,nan,nan,Pluie augmentant en intensité tout au long de la promenade. Les oiseaux étaient très discrets compte tenu des conditions!,nan,Québec,Quebec,Canada,Canada,,,58599.50902777778,58599.54375,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2019
S56231120,Goéland à bec cerclé,Larus delawarensis,6326,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2019-05-13,11:46 AM,eBird - Traveling Count,95,1,3.2,nan,3,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58616.490277777775,58616.556249999994,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2019
S66101692,Goéland à bec cerclé,Larus delawarensis,6326,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-03-22,03:12 PM,eBird - Traveling Count,53,1,2.26,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58930.63333333333,58930.67013888889,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2020
S85261942,Goéland à bec cerclé,Larus delawarensis,6326,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-10,03:47 PM,eBird - Traveling Count,67,1,2.46,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59314.657638888886,59314.70416666666,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2021
S88375447,Goéland à bec cerclé,Larus delawarensis,6326,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-17,08:25 AM,eBird - Traveling Count,153,1,4.06,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59351.350694444445,59351.45694444444,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2021
S105721935,Goéland à bec cerclé,Larus delawarensis,6326,4,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2022-03-27,02:40 PM,eBird - Traveling Count,104,1,3.697,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59665.61111111111,59665.683333333334,453017N733614W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2022
S18567065,Goéland à bec cerclé,Larus delawarensis,6326,30,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2010-05-09,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,22409731,Québec,Quebec,Canada,Canada,,,55325.5,55325.5,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2010
S37296915,Goéland à bec cerclé,Larus delawarensis,6326,11,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-05-31,07:30 PM,eBird - Traveling Count,37,1,4.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57904.8125,57904.83819444444,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37319441,Goéland à bec cerclé,Larus delawarensis,6326,7,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-01,08:04 PM,eBird - Traveling Count,37,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57905.83611111111,57905.86180555555,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37341411,Goéland à bec cerclé,Larus delawarensis,6326,3,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-02,07:27 PM,eBird - Traveling Count,43,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57906.81041666667,57906.84027777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37363272,Goéland à bec cerclé,Larus delawarensis,6326,15,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-03,06:57 PM,eBird - Traveling Count,38,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57907.78958333333,57907.81597222222,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37434694,Goéland à bec cerclé,Larus delawarensis,6326,42,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-06,08:10 PM,eBird - Traveling Count,36,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57910.84027777778,57910.86527777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37459186,Goéland à bec cerclé,Larus delawarensis,6326,3,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-07,07:45 PM,eBird - Traveling Count,36,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57911.822916666664,57911.847916666666,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37478322,Goéland à bec cerclé,Larus delawarensis,6326,11,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-08,07:56 PM,eBird - Traveling Count,52,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57912.830555555556,57912.86666666667,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37496012,Goéland à bec cerclé,Larus delawarensis,6326,5,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-09,07:06 PM,eBird - Traveling Count,46,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57913.79583333333,57913.82777777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37516373,Goéland à bec cerclé,Larus delawarensis,6326,6,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-10,08:04 PM,eBird - Traveling Count,20,1,2.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57914.83611111111,57914.85,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37539050,Goéland à bec cerclé,Larus delawarensis,6326,10,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-11,07:53 PM,eBird - Traveling Count,41,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57915.82847222222,57915.856944444444,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37578147,Goéland à bec cerclé,Larus delawarensis,6326,7,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-13,07:53 PM,eBird - Traveling Count,43,1,3.5,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57917.82847222222,57917.85833333334,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37690961,Goéland à bec cerclé,Larus delawarensis,6326,18,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-19,07:35 PM,eBird - Traveling Count,57,1,4.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57923.81597222222,57923.85555555555,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37890970,Goéland à bec cerclé,Larus delawarensis,6326,17,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-06-30,05:55 PM,eBird - Traveling Count,40,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57934.74652777778,57934.77430555556,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S37915454,Goéland à bec cerclé,Larus delawarensis,6326,20,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-07-01,06:50 PM,eBird - Traveling Count,49,1,4.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57935.78472222222,57935.81875,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S38183447,Goéland à bec cerclé,Larus delawarensis,6326,3,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2017-07-17,08:00 AM,eBird - Traveling Count,27,1,2.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57951.333333333336,57951.35208333334,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2017
S44182475,Goéland à bec cerclé,Larus delawarensis,6326,39,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-02,09:25 AM,eBird - Traveling Count,19,1,1.63,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58210.39236111111,58210.40555555555,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44211394,Goéland à bec cerclé,Larus delawarensis,6326,50,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-03,06:34 AM,eBird - Traveling Count,21,1,1.51,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58211.27361111111,58211.28819444444,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44226227,Goéland à bec cerclé,Larus delawarensis,6326,25,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-03,05:01 PM,eBird - Traveling Count,25,1,1.7,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58211.709027777775,58211.726388888885,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44252465,Goéland à bec cerclé,Larus delawarensis,6326,75,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-04,05:02 PM,eBird - Traveling Count,33,1,2.93,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58212.70972222222,58212.73263888889,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44263889,Goéland à bec cerclé,Larus delawarensis,6326,30,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-05,06:46 AM,eBird - Traveling Count,20,1,1.76,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58213.28194444445,58213.29583333334,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44443573,Goéland à bec cerclé,Larus delawarensis,6326,25,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-10,05:04 PM,eBird - Traveling Count,33,1,2.53,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58218.71111111111,58218.73402777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44488632,Goéland à bec cerclé,Larus delawarensis,6326,46,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-11,06:46 AM,eBird - Traveling Count,21,1,1.62,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58219.28194444445,58219.29652777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44488626,Goéland à bec cerclé,Larus delawarensis,6326,33,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-12,06:46 AM,eBird - Traveling Count,21,1,1.7,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58220.28194444445,58220.29652777778,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44517680,Goéland à bec cerclé,Larus delawarensis,6326,40,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-13,06:51 AM,eBird - Traveling Count,20,1,1.7,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58221.285416666666,58221.299305555556,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44923173,Goéland à bec cerclé,Larus delawarensis,6326,30,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-25,06:43 AM,eBird - Traveling Count,22,1,1.68,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58233.279861111114,58233.29513888889,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S44983525,Goéland à bec cerclé,Larus delawarensis,6326,23,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-04-27,06:49 AM,eBird - Traveling Count,22,1,1.71,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58235.28402777778,58235.299305555556,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45206201,Goéland à bec cerclé,Larus delawarensis,6326,9,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-03,06:54 AM,eBird - Traveling Count,31,1,2.06,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58241.2875,58241.309027777774,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45444851,Goéland à bec cerclé,Larus delawarensis,6326,10,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-08,06:55 AM,eBird - Traveling Count,26,1,1.84,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58246.288194444445,58246.30625,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45657386,Goéland à bec cerclé,Larus delawarensis,6326,8,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-14,06:49 AM,eBird - Traveling Count,20,1,1.4,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58252.28402777778,58252.29791666667,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45680445,Goéland à bec cerclé,Larus delawarensis,6326,8,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-14,06:12 PM,eBird - Traveling Count,22,1,1.77,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58252.75833333333,58252.77361111111,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45693883,Goéland à bec cerclé,Larus delawarensis,6326,15,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-15,06:47 AM,eBird - Traveling Count,23,1,1.76,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58253.282638888886,58253.29861111111,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45717515,Goéland à bec cerclé,Larus delawarensis,6326,4,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-15,07:39 PM,eBird - Traveling Count,43,1,3.21,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58253.81875,58253.84861111111,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45758907,Goéland à bec cerclé,Larus delawarensis,6326,9,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-16,07:38 PM,eBird - Traveling Count,40,1,3.09,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58254.81805555556,58254.84583333334,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45759214,Goéland à bec cerclé,Larus delawarensis,6326,17,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-17,06:47 AM,eBird - Traveling Count,23,1,1.8,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58255.282638888886,58255.29861111111,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S45788425,Goéland à bec cerclé,Larus delawarensis,6326,13,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-05-18,06:50 AM,eBird - Traveling Count,34,1,2.4,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58256.28472222222,58256.30833333333,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S46309102,Goéland à bec cerclé,Larus delawarensis,6326,8,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-06-04,07:36 PM,eBird - Traveling Count,36,1,2.97,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58273.816666666666,58273.84166666667,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S46365718,Goéland à bec cerclé,Larus delawarensis,6326,4,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-06-07,06:47 AM,eBird - Traveling Count,22,1,1.66,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58276.282638888886,58276.29791666666,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S46673652,Goéland à bec cerclé,Larus delawarensis,6326,17,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-06-20,06:12 AM,eBird - Traveling Count,27,1,2.18,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58289.25833333333,58289.277083333334,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S48167121,Goéland à bec cerclé,Larus delawarensis,6326,15,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-08-30,07:00 AM,eBird - Traveling Count,20,1,1.5,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58360.291666666664,58360.305555555555,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S48605844,Goéland à bec cerclé,Larus delawarensis,6326,45,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2018-09-19,06:54 AM,eBird - Traveling Count,22,1,1.72,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58380.2875,58380.302777777775,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2018
S53992079,Goéland à bec cerclé,Larus delawarensis,6326,18,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2019-03-18,05:17 PM,eBird - Traveling Count,38,1,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58560.720138888886,58560.746527777774,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2019
S54141320,Goéland à bec cerclé,Larus delawarensis,6326,20,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2019-03-23,02:30 PM,eBird - Traveling Count,40,1,3.42,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58565.604166666664,58565.631944444445,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2019
S54417858,Goéland à bec cerclé,Larus delawarensis,6326,20,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2019-03-31,02:49 PM,eBird - Traveling Count,40,1,3.13,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58573.61736111111,58573.64513888889,452908N733745W,Ring-billed Gull,Charadriiformes,Laridae,6326,ribgul,Larus delawarensis,2019
